Christophe Daniel
Marine Lefevre
Édith Ramos
Alfred Rodrigues
Élisabeth Lejeune
David Delmas Le Peron
Laurent Simon
Timothée Alexandre de la Bonnet
Eugène Remy
Margaud Bonnin
François-Auguste Regnier
Édouard de la Torres
Claire-Clémence Launay
Honoré Fischer
Rémy Guillaume de la Pruvost
Victoire Renault de la Launay
Auguste Benard
Augustin Letellier de Samson
Andrée Maillard
Emmanuelle Royer Le Da Costa
Constance Blot
Thibault Tanguy
Michelle Bodin
Alexandria Alexandre
Émile Renaud
Éric Fernandez
David Besnard
Aurélie-Pauline Teixeira
Léon Rousseau
Claudine Rodriguez de la Lopez
Paulette Fischer
Henri Duval
William Bruneau
Yves Peltier
Jules Garcia
Denis Pons
Valentine Humbert
Bernard Perrin
Corinne Valentin
Aimée Gay
René de la Pelletier
Rémy Marin-Rey
Emmanuel Lemaire
Denis Berthelot-Julien
Eugène Barthelemy
Alex Lacombe de Gauthier
Jacques Perrin du Rodriguez
Aurélie Marty
Margaret Le Goff
Augustin Hoareau
Bernard Bazin
Michèle Le Boucher
Océane Antoine
Nicole Roussel
Arthur-David Meunier
daisy Bouchet de Menard
Frédéric Collet
Bernadette Delorme
Amélie Charpentier de la Lemaitre
Robert Robin
Thibault-Frédéric Lagarde
Antoinette Charles-Rousseau
Véronique Gonzalez
Émile Le Aubert
Victoire Baudry
Martin Texier
Xavier de la Gregoire
Léon Voisin
Louise Delannoy-Bigot
Arthur Robert
Claire Vincent
Jeannine Blot
Robert Michaud
Audrey Ruiz
Stéphanie Le Gall Le Lebreton
Georges Ledoux de la Schmitt
Marie du Bernier
Astrid Hoarau
Laure Le Gall du Vasseur
Corinne Lenoir-Marques
Marcelle Coste
Michel Pereira
Jacqueline Bourdon
Gilles Marie
Nicole Fernandez
Alfred Pons
Michelle Carpentier
Dorothée Perret
Christelle Lenoir
Aurore Martineau
Marcel-Léon Ferreira
Stéphane Vallee
Martine David
Antoinette Le Humbert
Étienne Michel-Becker
Franck Leclercq
Mathilde de la Dupuy
Denis Martinez
Alix Dias
Benoît Blanc
Gérard Vaillant
Benoît Letellier
Élisabeth Foucher
Odette Delmas
Gilbert-Honoré Hubert
François Alves
Aurore de Tanguy
William Leduc
Zacharie Leger
Nicole Guillet de la Munoz
Laurent-William Auger
Gilbert Schmitt
Jules Berthelot
Marine de la Caron
Charles Barre
Guillaume Joly
Auguste du Boulay
Édith Cohen de Bailly
Sébastien Turpin
Maggie Texier
Adrienne Lacroix
Tristan Barthelemy
Jules Pereira
Henriette Aubert
Victor Nicolas-Etienne
Marie Leconte
Laurent Thibault-Moulin
Inès-Lucie Da Silva
Nath Lejeune
Céline Gros de la Schmitt
Jean Diallo
Dorothée Bousquet
Théodore Marty de Poulain
Thibault Gomez de Pasquier
Cécile Ferrand-Giraud
Benoît du Traore
Marguerite Salmon de Lefevre
Philippe Schmitt
Émile Dumas
William Lecomte-Normand
Maurice Lesage
Étienne-Roger Laurent
Anastasie Bonnet
Auguste Le Joly
Gérard Lemaire-Coulon
Gabriel Leger
Marcel Pierre
Charles Parent
Sylvie Michel-Dupuy
Richard Benoit
Christophe Peron
Édith Pichon
David Godard-Dos Santos
Nath Lecoq
Georges Paul
Laure Riou
Corinne Navarro
Émilie Merle
Julien Masson
Luc Bousquet
Augustin Berger
Frédérique Pinto
Michelle Daniel
Frédéric Maillot
Timothée Morel
Gabriel Dumont
Gabrielle Blin Le Marchal
Matthieu Mathieu-Breton
Véronique Le Perret
Capucine Ribeiro
Matthieu Hoareau
Zoé Lebrun
Benoît Adam-Couturier
Alphonse Martins
Océane Chauveau-Masse
Paul de la Noel
Margaud Fleury
Stéphane Pages du Cohen
Michel-Matthieu Diallo
Andrée Thomas
Julien Begue
Philippe de Vallee
Laurent Lamy
Madeleine Fischer
Rémy Labbe
Eugène Devaux
Pauline Jacob
Auguste Fontaine
Isabelle Valentin
Constance Adam-Leduc
Bertrand Vallee
Adèle Leclercq
Françoise Bertin
Christelle Neveu
Henri Moreau
William Leclercq
Martin Lelievre
Capucine de Martel
Lucy Benard
Marc Couturier
Zoé Pineau de la Bruneau
Adèle Laine
Agnès Paris
Laetitia Jourdan
Isaac Herve
Alix Hamel
Lucie Gillet Le Lelievre
Alain Mary de Joseph
Jules-Gilbert Da Silva
Luc-Sébastien Rey
Christelle-Frédérique Joly
Marguerite Legrand de Vidal
Célina Langlois-Perez
Jacqueline Cordier
Laure Bigot
Robert Gilbert
Valérie Guillet
Thibaut Nguyen
Nicolas Grondin-Duhamel
Anouk Bonnin
Adrienne Hamon du Lamy
Océane Ribeiro-Boulay
Agathe Pages
Denise Grenier
Patrick-Émile Nguyen
Michelle Durand
Édith-Marguerite Lacombe
Thibaut Mercier
Timothée Lelievre
Noël Loiseau
Alex de Lemoine
Matthieu Le Ramos
Christine Riou
Laurence Bigot
Thomas Roussel
Zacharie Lejeune
Antoinette-Corinne Besson
Christophe Briand
Stéphanie Guerin
Claire Barthelemy
Frédéric Masson
Guy Hebert
Laetitia Auger
Benoît Pottier
Olivie Gaillard
Pauline Rey
Robert Renault
Thérèse David-Lemonnier
Audrey-Susan Becker
Théodore Mathieu-Lagarde
Philippe Coste
Aimée Guyon-Legros
Nicole Sanchez
Anaïs du Langlois
Inès Marchal-Mace
Diane Perez
Marc Salmon
Louis Leroy-Millet
Hugues Jacques
Pénélope Lebon
Marie Raynaud
Gilbert de la Gallet
Constance Diaz de Didier
Eugène Regnier
Arthur Allain
Bernadette Evrard
Brigitte Schmitt du Meunier
Céline Dumas
Alexandrie du Chauvet
Margot Delattre
Étienne Leroy
Pénélope Bonnin du Joseph
Cécile Clement
Yves Weber
Jérôme Leveque de la Becker
Xavier Briand-Rey
Gérard Guyot
Jean Dupuy
François Simon
Vincent Perrier
Valérie Renault de la Michaud
Aurore Gomes
Adélaïde Le Meunier
Thibault-Roland Bousquet
Grégoire Gimenez
Georges-Luc Moreau
Amélie Garnier du Etienne
Claudine-Mathilde Nicolas
Marie Devaux
Zoé Fleury Le Mendes
Laurent Marques de Marie
Élisabeth de la Dubois
Élisabeth de Robin
Denise Collin-Weber
Françoise Dos Santos
Gérard Le Masse
Josette Deschamps
Luc de la Letellier
Joseph Tanguy
Aimé Leveque Le Couturier
Frédéric Mendes
Timothée Lecoq-Fouquet
Alfred Vidal Le Jacob
Zoé Aubert
Françoise Riviere
Camille Descamps
Véronique de Masse
Étienne Le Roux
Joseph Noel-Royer
Joseph Gros
Daniel Paul de Pelletier
Louis Fernandes
Alice Valette-Rousset
Éléonore Pruvost
Marc Diallo
Renée Carpentier
Danielle Wagner
Luc Voisin
Jacques Perez
Hugues Benoit
Alix Bouvet
Christiane-Marie Imbert
Susan du Pruvost
Josette Germain
Aurélie-Christelle Marin
Michelle-Margaret Vasseur
Gérard Perrot
Jeannine Bonnin Le Martel
Jeannine Lefort-Nguyen
Timothée Charrier
Margaud Fontaine-Lebrun
Cécile Grondin-Thibault
Julien Hardy
Yves Lefort
Margaud Mary
Astrid Ramos
Frédéric Rocher
Gérard Dupre-Maurice
Nicolas-Benjamin Fouquet
Jérôme Barbier
Bertrand Hernandez
Jean Lombard
Geneviève Maury
Éléonore Roussel
Océane Guibert-Mace
Thierry de la Merle
Margaux Le Goff Le Michaud
Tristan Hoarau-Samson
Colette Vincent
Simone Maurice du Dupont
Arthur Pinto
Alix Ferreira-Delaunay
Édith Lemoine
Zacharie Delorme
Nicole Chretien Le Bouvet
Anastasie Lebrun
Yves Couturier
Xavier Hubert
Claude Martins-Lenoir
Hélène de la Prevost
André Hebert
Andrée Hernandez
Victor Masse
Geneviève Laine
Thibault Klein
Astrid Couturier
Maurice Garcia
Françoise Joseph
Xavier-Franck Le Goff
Joséphine Mercier
Suzanne-Michèle Gimenez
Frédéric-William Schneider
Lorraine-Gabrielle Klein
Victoire Guibert
Valérie Le Neveu
Guy de la Delattre
Sylvie Roussel
Françoise Grenier
Roger Laurent
Luc Guerin-Girard
Joseph Foucher
Constance Leleu
Jeanne Meyer Le Michaud
Corinne Dias
Véronique Baron
Théophile Reynaud
Roger Bonneau Le Lelievre
Diane Ferrand
Madeleine Cousin
Emmanuel Pons
Dominique Lecomte
Richard-Alphonse Vaillant
Zacharie Guillet
Daniel-Alain Lemonnier
Franck Bouvier
Michèle Marie
Chantal Aubry-Leblanc
Tristan Blanchard
Alexandre Michel
Manon Durand
Daniel Gauthier de la Meunier
Maurice-Édouard Girard
Jean du Legros
Éléonore Schmitt-Bernard
Paul Tessier
Gérard Da Silva
Isaac de la Richard
Bertrand-Henri Petit
Noémi Leveque
Gilbert-Théophile Grondin
Alphonse Lemoine
Patricia Meunier
Robert Giraud
Xavier Albert
Capucine Durand
Michelle Lopes
Nathalie Daniel
André Dupont
Véronique Le Gall
Xavier Grenier
Bertrand Hubert
Jules-Thierry Riviere
Laurent Begue
Laurent Bigot-Rousseau
Christelle Lelievre
Caroline Maillot
Lucas-Arthur Lemaitre
Jacqueline Mendes
Dominique Berger
René Neveu du Munoz
Juliette Le Goff-Mallet
Anaïs Deschamps
daisy-Margot Tessier
Renée Simon
Jules Blanc-Aubry
Adélaïde Bonneau
Tristan Chauveau
Corinne Boucher
Honoré Fleury
Étienne Tessier-Giraud
Isaac Perrier
Marie Bonnin-Mary
Philippe Cordier
Frédérique Payet-Lagarde
Lucas Joseph
Zacharie Techer du Pottier
Vincent-Isaac De Oliveira
Hélène-Suzanne Fernandes
Aurore Coulon
Augustin Boulay-Marchal
Marcel Valentin
Margaud Thibault du Bailly
Catherine Laporte
Gilles Munoz
Ing. Sönke Stumpf
Herr Bernd-Dieter Conradi
Prof. Reza Karge B.Sc.
Thaddäus Röhrdanz
Nathalie Schüler MBA.
Theresa Scholtz-Weimer
Evamaria Briemer
Lorenz Jäkel
Mariechen Schäfer B.A.
Leonie Carsten
Heinz-Günter Heinz
Magrit Misicher
Kenan Wiek
Niklas Wilms B.Sc.
Centa Flantz
Prof. Mina Schulz B.Eng.
Anna Hartmann MBA.
Klaus-D. Benthin-Reichmann
Marten Tintzmann
Paolo Rogge
Gertrude Rosemann
Oliver Spieß
Frau Cristina Rörricht B.Sc.
Dorothee Schulz B.Sc.
Birgitt Hellwig
Matteo Schmiedecke
Dr. Ester Ruppert B.Eng.
Ortwin Lindner
Svetlana Weller B.Eng.
Kurt Mude-Dörschner
Marvin Gnatz B.Sc.
Matthäus Gröttner
Prof. Hans Dieter Ladeck B.Eng.
Prof. Klaas Schomber B.Eng.
Martina Hande
Ing. Friedemann Stiffel MBA.
Dipl.-Ing. Cläre Barth B.A.
Dominic Zänker-Döring
Ruthild Schenk
Axel Kruschwitz MBA.
Luzia Holt
Uta Baum
Ferdi Bohlander
Eberhard Briemer B.Sc.
Siegrid Walter
Denis Mohaupt MBA.
Florence Bruder
Betty Gertz B.Eng.
Baldur Wohlgemut-Jüttner
Erdmute Stahr
Dipl.-Ing. Luka Jacobi Jäckel
Univ.Prof. Ivana Langern
Hanne Schmiedecke
Herr Luciano Kaul
Raik Röhricht-Lindau
Veit Hauffer-Nette
Daniela Jacob B.A.
Florence Koch II
Prof. Cornelius Henk
Dr. Hans-Adolf Kuhl
Cathrin Röhricht
Hans Jürgen Renner
Heinz-Otto Pruschke
Horst Caspar B.A.
Kriemhild Budig
Miroslaw Klingelhöfer
Univ.Prof. Ferdi Schmiedecke B.A.
Herr Martin Scheibe
Max Mangold
Paul-Heinz Bonbach-Schaaf
Brita Gorlitz
Lisbeth Martin
Pauline Wiek
Prof. Gitte Juncken
Eberhard Oderwald
Dr. Dagmar Noack
Anne-Rose Steinberg
Michail Grein Groth
Dipl.-Ing. Hans Henk MBA.
Elias Kostolzin-Junitz
Frederike Peukert
Ing. Bernard Renner B.Sc.
Katherina Löwer
Dipl.-Ing. Ilias Striebitz
Herr Olaf Flantz
Gottlieb Gutknecht B.Sc.
Marcel Neureuther
Ferenc Drubin-Hornich
Dipl.-Ing. Alida Killer B.Eng.
Dipl.-Ing. Berthold Adler
Gordon Schacht B.Sc.
Enver Hänel
Ronald Scheel
Hans-Hermann Bien-Börner
Univ.Prof. Viktor Wende B.Eng.
Nils Löwer
Pierre Weiß B.Sc.
Ilka Hövel
Dörte Gröttner
Stanislaus Rosemann
Elzbieta Fechner-Trüb
Egbert Staude
Hildegunde Benthin
Bernt Meister
Renate Ullrich
Hans-J. Christoph
Klara Freudenberger-Spieß
Hans-J. Tröst
Ingbert Heser B.Eng.
Diedrich Butte
Ing. Bekir Lorch B.Sc.
Dina Rohleder
Franz-Xaver Geisler
Desiree Wesack
Dipl.-Ing. Eveline Scholtz MBA.
Eckehard Boucsein
Adelbert Hendriks
Kira Aumann-Dowerg
Albin Haering-Killer
Benedikt Döhn
Benita Geisel
Dipl.-Ing. Hermann-Josef Mosemann
Arnold Grein Groth
Prof. Marten Dobes
Monja Mälzer-Finke
Dipl.-Ing. Waltraud Hande
Evamaria Herrmann
Henriette Gerlach
Frau Ilse Staude
Luka Wilmsen
Cemil Neuschäfer
Burkard Weimer B.Eng.
Lisette Kobelt
Siegrun Löwer MBA.
Mary Trapp
Univ.Prof. Vassilios Gotthard
Heidelinde Kallert
Henryk Reichmann-Mälzer
Sonja Geißler
Karl-Ernst Döhn
Joerg Mentzel-Keudel
Aleksandar Paffrath
Lina Preiß
Willi Thies B.Sc.
Heinz-Otto Binner-Mende
Luise Beer
Bernhardine Adler-Austermühle
Selim Trubin
Jens Trub
Miroslawa Weller-Knappe
Reinhold Stoll B.A.
Univ.Prof. Holger Finke
Gunter Hauffer B.A.
Engelbert Rogner
Univ.Prof. Edit Henk MBA.
Kevin Kramer
Swetlana Schaaf MBA.
Irmgard Huhn
Kay-Uwe Juncken
Kasimir Misicher
Dipl.-Ing. Beata Binner
Jolanthe Rosemann
Alexandros Gertz B.A.
Gesche Stey-Roht
Hakan Geisel
Lotte Girschner
Petra Gute
Michaela Hertrampf
Cord Jäkel
Prof. Abdul Warmer B.A.
Anna Schomber
Mechthilde Zänker
Prof. Doreen Kitzmann B.A.
Mira van der Dussen-Faust
Frau Annegret Schmidtke B.A.
Caterina Mühle-Fechner
Prof. Ahmad Schmiedecke
Annekatrin Nohlmans
Gerfried Ladeck
Ing. Frida Gotthard B.Eng.
Prof. Denny Holzapfel
Dietlind Wirth-Möchlichen
Ing. Zeynep Wiek MBA.
Reinhold Käster
Theres Weinhage
Helmtrud Plath-Stiebitz
Silke Loos
Erkan Margraf MBA.
Kreszenz Römer
Corinna Wiek-Schönland
Ludmila Riehl
Stefanie Stroh
Ing. Alex Nohlmans
Ruth Dippel
Claas Baum
Henrik Pergande
Rosel Neureuther-Mälzer
Ing. Kordula auch Schlauchin
Janusz Scholz
Dr. Yasmin Kensy
Dr. Dragan Geisler
Olaf Schweitzer
Karl-Hans Holzapfel
Herr Georg Patberg B.Eng.
Dipl.-Ing. Lena Trub B.Sc.
Hugo Mosemann
Frau Catharina Gierschner
Kenneth Radisch
Ottmar Ziegert
Dipl.-Ing. Henni Paffrath
Dr. Herrmann Hellwig MBA.
Nora Heß
Frau Babett Benthin
Jana Schüler-Weinhold
Donata Putz
Hildburg Gertz
Anne-Rose Lindner B.Sc.
Leopold Nette B.Sc.
Pauline Gumprich
Dr. Fanny Hethur B.A.
Patrick Rosenow
Traute Mitschke-Wulff
Vlado Rohleder-Zorbach
Prof. Ramazan Mende
Paula Kaul
Sibilla Mälzer
Micha Heinrich
Alina Lindner
Adelgunde Bauer-Hauffer
Tassilo Müller-Wiek
Irma Mielcarek-Butte
Ivonne Ring B.Sc.
Dörthe Weller
Prof. Kriemhild Ring
Prof. Marcus Hartmann
Ing. Susanne Ladeck B.Eng.
Augusta Wende
Silke Hande-Christoph
Christine Schomber B.Eng.
Ismail Holzapfel B.A.
Mirella Fischer-Geisel
Heinrich Wilmsen-Stiebitz
Gülsen Killer
Trudel Mohaupt-auch Schlauchin
Univ.Prof. Darius Siering B.Eng.
Christl Barth
Hajo Schwital
Prof. Yvonne Binner
Ottomar Schulz-Wulf
Dr. Marianne Hering B.Sc.
Dr. Guenther Dobes B.Sc.
Monika Aumann
Univ.Prof. James Fiebig
Univ.Prof. Antonios Mentzel
Louise Bauer B.Sc.
Prof. Mirco Weitzel
Justina Kruschwitz
Thilo Wulff
Alex Weimer-Grein Groth
Annette Boucsein
Frau Adelinde Wulff B.A.
Otfried Finke-Gnatz
Emilia Fechner
Karl-Heinz Jungfer
Bernward Schomber
Herr Hanni Geisel
Dragica Hendriks B.A.
Jann Stumpf
Janine Renner B.Eng.
Walfried Köhler
Annelene Gröttner-Trub
Ilija Langern
Raissa Kranz
Pauline Gnatz
Kati Zahn
Julius Jacob
Frida Hettner
Kriemhild Faust
Dr. Ilka Klapp B.Eng.
Hans-Wolfgang Mühle
Ing. Edgar Trapp B.Sc.
Prof. Valeri Metz
Anto Fischer-Wilms
Dr. Aneta Kensy B.Eng.
Caroline Keudel
Dittmar Rosemann
Janna Krein B.Eng.
Ida Schaaf B.Sc.
Ing. Zehra Fröhlich B.A.
Marjan Thanel
Heribert Sölzer
Gerolf Metz
Falk Schenk
Christiane Schwital MBA.
Jörn Ullmann
Reinhold Conradi
Luis Möchlichen-Beer
Ing. Volker Scheuermann B.Sc.
Jacob Köster
Heini Neuschäfer
Gerlind Gorlitz
Frau Uta Bärer
Laura Beier-Schlosser
Tony Loos-Jopich
Hans-Peter Hänel
Univ.Prof. Klaus-Dieter Schlosser
Norma Rogge
Gotthold Vollbrecht
Regina Gieß
Ehrentraud Hertrampf
Daria Ziegert
Anto Knappe
Hanspeter Kade
Silvester Junitz
Univ.Prof. Michail Barkholz B.A.
Petros Stahr
Reinhardt Fischer
Hans-Joachim Hartmann B.Eng.
Dr. Lorenz Vollbrecht MBA.
Ramon Römer
Kordula Kade
Herr Anatoli Siering B.Eng.
Anna Gumprich
Univ.Prof. Marion Davids
Frau Grete Wohlgemut B.A.
Harri Gorlitz
Sylke Beckmann
Heidrun Biggen
Rosalie Eckbauer
Edith Freudenberger
Margarethe Löffler B.Eng.
Korbinian Jäkel
Peter Geisel
Denny Klemt-Kaul
Ayse Zahn-Ebert
Hendrik Vollbrecht
Vera Wulff MBA.
Wilfriede Müller
Gislinde Segebahn
Giuseppina Heintze
Heinz-Peter Preiß
Univ.Prof. Anka Jüttner
Prof. Maritta Hering B.Eng.
Guenter Jacob MBA.
Dipl.-Ing. Viktoria Jessel
Ewald Krause
Dipl.-Ing. Samir Geißler
Dr. Mia Bohnbach B.A.
Muharrem Köster B.Eng.
Heinz-Josef Kambs
Dr. Slawomir Wagenknecht B.Sc.
Ing. Klaus Peter Riehl
Matthäus Weiß
Vitali Geißler
Univ.Prof. Inken Ortmann B.Eng.
Blanka Faust-Scholz
Dr. Marlene Drubin
Fernando Jäkel
Arne Häring B.A.
Hans-Ulrich Hörle
Concetta Segebahn
Willibald Bähr-Mohaupt
Oswald Wilmsen
Sönke Weihmann
Univ.Prof. Eugen Jessel B.Sc.
Hanspeter Scheel
Walfried Tschentscher
Ana Eimer
Gisa Weiß-Mans
Ruthild Schuchhardt B.Sc.
Oscar Ullrich B.Sc.
Elizabeth Rosemann MBA.
Hans-Christian Hesse
Sieglinde Wende B.A.
Reginald Hoffmann-Gude
Dr. Anke Gotthard
Rocco Putz
Prof. Zdenka Mohaupt B.A.
Adriana Striebitz B.A.
Alexa Hellwig
Sylvie Schäfer
Prof. Gusti Dörschner MBA.
Evangelia Karz B.A.
Ing. Ullrich Neureuther B.Eng.
Edgar Rogge-Weimer
Eckard Schaaf B.Sc.
Bernadette Fritsch
Monica Kaul
Larissa Hamann
Dipl.-Ing. Thorsten Trubin B.Sc.
Anna-Lena Anders B.Eng.
Raymond Drewes-Jopich
Sergei Bolnbach-Ernst
Univ.Prof. Rose-Marie Budig
Canan Hecker MBA.
Dr. Theresa Schmidt
Jelena Kreusel-Dussen van
Wolfram Schuster-Pärtzelt
Wieland Förster
Francesca Schinke
Geert Striebitz
Ekaterina Hartmann B.A.
Dipl.-Ing. Sandor Stey
Antonietta Beer
Alberto Karz B.A.
Ing. Walli Fröhlich B.A.
Florian Radisch B.Sc.
Olav Köhler
Istvan Pärtzelt B.Sc.
Dipl.-Ing. Cindy Linke B.Eng.
Edelbert Gieß-Birnbaum
Dr. Leonard Peukert
Dipl.-Ing. Faruk Zänker B.A.
Ing. Ivana Klotz
Margarethe Fritsch
Dipl.-Ing. Marcella Kroker
Erik Schweitzer
Krystyna Birnbaum
Agnes Hiller-Schäfer
Dr. Philip Rohleder
Toni Kade-Vollbrecht
Nora Dehmel
Dr. Mijo Albers B.Sc.
Amanda Herrmann
Olaf Gude-Kambs
Jutta Bolander
Carmelo Dowerg B.Eng.
Sükrü Zirme
Reinhild Ortmann
Ing. Andree Haering B.Sc.
Fadime Gutknecht
Karl-Werner Adler
Tilmann Kramer
Karsten Jähn-Klemm
Elise Pechel
Prof. Sinaida Grein Groth
Aziz Hecker
Luisa Wulff-Holzapfel
Frau Luzie Mies
Bela Haase B.Sc.
Univ.Prof. Angelo Hahn B.Eng.
Trude Stahr-Fiebig
Dipl.-Ing. Claas Haering
Christel Zorbach
Engin Noack
Walli Pergande
Hans-Bernd Bien-Schüler
Ramon Röhricht
Eleni Rudolph
Fernando Sorgatz
Dr. Jolanda Lübs B.A.
Ing. Engin Thanel B.Sc.
Frau Tanja Butte B.A.
Tadeusz Finke B.Sc.
Christos Scholz-Peukert
Ingetraud Albers
Alexander Aumann-Rohleder
Kathy Wilms
Dipl.-Ing. Kazim Schäfer B.Eng.
Erol Kohl MBA.
Gabor Ladeck
Irene Staude
Patrizia Schmidt
Pirmin Flantz
Herlinde Juncken
Jens-Peter Täsche
Jessica Ernst
Alexa Roht
Ekrem Zorbach
Albert Dörschner
Cengiz Paffrath-Werner
Adriana Ruppersberger
Loni Rörricht
Prof. Valentina Kobelt
Hellmut Wagner
Athanasios Rohleder
Trude Krein-Mentzel
Dino Gumprich
Lilli Bähr B.A.
Alexej Bärer-Noack
Hatice Graf
Hans-Dietrich Wernecke-Mangold
Stefan Fiebig
Gereon Metz
Delia Atzler
Eric Benthin
Leopold Matthäi
Dr. Sergej Salz B.A.
Dipl.-Ing. Klaas Tschentscher B.Eng.
Alwin Koch II
Univ.Prof. Kati Biggen B.Eng.
Pasquale Meyer B.Sc.
Abram Kabus
Frau Melitta Harloff
Edmund Weinhold
Konstantinos Bender
Gunter Wagner
Inna Tintzmann
Marian Käster
Trudel Hartung
Emmy Werner MBA.
Augustin Schaaf
Lutz Fritsch
Fanny Junken
Klothilde Börner
Dipl.-Ing. Pia Kostolzin
Dipl.-Ing. Zeljko Kallert
Theobald Weinhold B.Sc.
Dipl.-Ing. Elke Vogt MBA.
Imre Weiß
Univ.Prof. Marit Kruschwitz
Hedi Trapp
Hildburg Möchlichen
Maria-Theresia Ullmann
Ulrike Hering MBA.
Volkmar Oderwald
Katalin Röhricht
Franz Josef Tschentscher-Sauer
Gabriela Gehringer
Karl Heinz Seidel
Ing. Bernadette Winkler
Barbara Stiffel
Clara Wilmsen
Mehdi Schmiedecke-Gotthard
Meta Römer
Hildegund Kühnert
Dipl.-Ing. Änne Nohlmans B.A.
Dipl.-Ing. Harold Schäfer
Dr. Klaus-Werner Bloch
Heide-Marie Kuhl
Ing. Siegbert Tschentscher MBA.
Jose Mude
Roswitha Kobelt
Jurij Rosemann
Ellen Ruppert B.A.
Gottlieb Conradi
Nadja Vollbrecht
Elke Drubin
Ralf-Dieter Kusch B.Eng.
Hans-Jörg Geißler B.Eng.
Arnulf Margraf
Ernestine Schüler
Prof. Siegfried Ritter
Silva Wulf-Schuchhardt
Elena Gude
Eggert Gude B.Eng.
Univ.Prof. Kathrin Kobelt B.Eng.
Irene Krebs
Univ.Prof. Fanny Kallert
Thilo Pohl
Constanze Döring-Hendriks
Ing. Juliane Löchel
Apostolos Seifert
Rose-Marie Weller
Univ.Prof. Hubertine Hesse B.Eng.
Dogan Barth
Leopoldine Eimer
Gisela Thanel MBA.
Karl-Werner Pölitz
Isa Fliegner-Zahn
Janet Finke
Dr. Geert Weimer B.Eng.
Friedhold Lübs
Galina Matthäi
Annie Hellwig
Christel Hoffmann-Stahr
Dipl.-Ing. Mesut Wiek
Armin Lehmann
Annemie Sontag
Karlheinz Ditschlerin-Fischer
Lilija Jessel
Isabelle Reichmann-Rogner
Nicolas Staude
Mohammed Kohl
Ruben Ackermann MBA.
Dr. Rose-Marie Beier MBA.
Ehrenfried Schönland
Betti Scheel
Thies Schmiedt
Alicia Eberhardt
Gerlinde Kabus
Erik Jopich
Maurice Gutknecht
Theda Krause
Frau Jolanda Weitzel MBA.
Jacob Benthin
Mary Hermighausen-Heuser
Arnfried Matthäi
Charlotte Scholz
Imre Langern
Hans-Dietrich Klemm
Karoline Wilmsen
Dipl.-Ing. Hanno Schwital MBA.
Dr. Nada van der Dussen MBA.
Univ.Prof. Birgid Werner B.A.
Diedrich Becker
Mariele Kruschwitz
Branka Hendriks
Dr. Leopoldine Carsten B.Sc.
Antonia Schleich-Bolzmann
Univ.Prof. Dietrich Löchel B.Sc.
Monique Müller-Jäntsch
Patrik Bohlander
Corinne Heinrich
Susanne Wagenknecht
Georgine Fischer
Carla Gorlitz
Anselm Birnbaum
Thoralf Matthäi
Ing. Tadeusz Römer MBA.
Ercan Eberth
Dipl.-Ing. Jolanta Weitzel B.Eng.
Herr Andres Stolze B.Sc.
Horst-Günter Schmiedt
Udo Niemeier
Prof. Nils Seidel
Nikolaus Meyer-Ritter
Danuta Cichorius B.Eng.
Klothilde Trommler-Peukert
Edeltrud Jockel
Rolf-Dieter Weinhold
Gerda Hermann
Hans-Willi Heinrich
Pamela Schleich B.A.
Herr Franz-Xaver Hörle
Dr. Frank-Peter Hornich
Aloisia Johann B.Sc.
Luka Birnbaum-Thies
Edwin Niemeier
Eckard Schweitzer
Alena Hahn
Veit Wesack
Ing. Bastian Lehmann
Patrik Preiß-Döring
Dr. Wieland Herrmann B.Sc.
Ing. Beata Graf B.A.
Ing. Engin Bähr B.A.
Herr Miguel Karge B.A.
Paulo Klemt
Hanns Schinke
Pirmin Trüb
Annerose Spieß-Meyer
Edelbert Barth
Olaf Mude B.Sc.
Vera Wagner B.A.
Herr Istvan Wieloch
Ernestine Holzapfel
Ingeburg Klingelhöfer
Ernst-Dieter Flantz
Xaver Mülichen
Benno Misicher-Birnbaum
Kathleen Roht
Concetta Binner
Herr Hans Dieter Müller
Hansjürgen Mies
Nancy Holt
Stefan Löffler B.Eng.
Prof. Dominic Geisler
Sinaida Mude-Geißler
Univ.Prof. Josip Tröst
Dipl.-Ing. Cosimo Lindau
Alessandro Atzler MBA.
Dipl.-Ing. Margita Gute B.A.
Nurettin Geißler
Univ.Prof. Herbert Kostolzin B.Sc.
Univ.Prof. Annemie Kroker B.Sc.
Gerolf Wesack-Butte
Prof. Adeline Etzold
Margita Scholz-Benthin
Prof. Rotraut Hendriks
Manja Seip
Aline Herrmann-Beckmann
Aneta Harloff-Wesack
Hans-Wilhelm Jäntsch
Dr. Jeannine Speer B.Eng.
Dr. Engin Fritsch B.Sc.
Frau Natali Hauffer B.Eng.
Donald Krause B.Eng.
Albina Liebelt
Jaroslav Zirme
Ing. Francis Peukert MBA.
Herr Timo Juncken B.A.
Juliane Rohleder
Zeynep Kensy
Ottilie Huhn
Jann Löffler
Selim Losekann
Gabriele Ruppersberger B.Sc.
Klaus Dieter Jockel MBA.
Gudula Scheuermann
Dipl.-Ing. Felix Steinberg B.A.
Iris Staude
Henrike Hertrampf-Börner
Dagmar Dowerg MBA.
Cathrin Lindau B.A.
Necati Käster MBA.
Ronny Caspar B.Eng.
Bela Klotz
Aurelia Sauer B.Eng.
Hulda Caspar MBA.
Eitel Plath
Samuel Mende MBA.
Canan Eberhardt-Schweitzer
