SKU,brand,department,discount,discount_code
0D9756DC528560B61C85BFEFBA233AAB,Vince Camuto,Women,40,VinceCamuto40
E261489AB942429A6600C1C4121AC14D,Vince Camuto,Women,40,VinceCamuto40
1301962D8B7BD03FFFAA27119AA7FC2B,ANS,Women,40,ANS40
439FCA360BC99C315C5882C4432AE7A4,XOXO,Women,40,XOXO40
5FD2C06F558321EFF612BBBE455F6FBD,Iron Fist,Women,40,IronFist40
201D546992726352471CFEA6B0DF0A48,Anne Klein,Women,40,AnneKlein40
701D804549A4A23D3CAE801DAC6C2C75,Anne Klein,Women,40,AnneKlein40
1349B36B01E0E804A6C2909A6D0EC72A,High Style,Women,40,HighStyle40
23937B42F9273974570FB5A56A6652EE,Baby'O Clothing Co.,Women,40,Baby'OClothingCo.40
BB921944C8C4531826DA3FA99B494C1A,IGIGI by Yuliya Raquel,Women,40,IGIGIbyYuliyaRaquel40
2F52DC78DBBC843B19CF2F260B04812F,The Magic Scarf Company,Women,40,TheMagicScarfCompany40
3F24BB08A5741E4197AF64E1F93A5029,KAVU,Women,40,KAVU40
9773D3352E206FEF3DF91B8757D63B67,eloquii,Women,40,eloquii40
BC19986E5C658D4135BD559A0B37C0BC,Carhartt,Women,40,Carhartt40
BA3C5FE1D6D6708B5BFFAEB6942B7E04,Ella Moss,Women,40,EllaMoss40
8252831B9FCE7A49421E622C14CE0F65,Tracy Reese,Women,40,TracyReese40
5E18F86FAD006A5846541997511989D5,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
1D8C9F71EAA6923FC9D3CD5D10AEA4CE,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
5ECF33FD9CAF42C3BD39A3D9EE5F9CA3,CUTE OPTIONS,Women,40,CUTEOPTIONS40
51C68DC084CB0B8467EAFAD1330BCE66,Calvin Klein,Women,40,CalvinKlein40
9D94C8981A48D12ADFEECFE1AE6E0EC1,Royal Robbins,Women,40,RoyalRobbins40
B05B57F6ADD810D3B7490866D74C0053,Sutton Studio,Women,40,SuttonStudio40
E5A90182CC81E12AB5E72D66E0B46FE3,Sutton Studio,Women,40,SuttonStudio40
40F6992C3C5816A1B42D2612FC26B936,Sutton Studio,Women,40,SuttonStudio40
B522259710151F8CC7870B970B4E0930,Jones New York,Women,40,JonesNewYork40
445E24B5F22CACB9D51A837C10E91A3F,Jones New York,Women,40,JonesNewYork40
52AAA62E71F829D41D74892A18A11D59,Jones New York,Women,40,JonesNewYork40
234E691320C0AD5B45EE3C96D0D7B8F8,Jones New York,Women,40,JonesNewYork40
B6CF334C22C8F4CE8EB920BB7B512ED0,CoreyLynnCalter,Women,40,CoreyLynnCalter40
CC6EF8CB8DF3AF5693726838CD728163,D&G Dolce & Gabbana,Women,40,D&GDolce&Gabbana40
AE3D525DAF92CEE0003A7F2D92C34EA3,Avenue,Women,40,Avenue40
9C779F56F336B3C812343434F57B6A0E,Karen Kane,Women,40,KarenKane40
C7B03782920D35145EB4C97556D194A3,Karen Kane,Women,40,KarenKane40
E44E875C12109E4FA3716C05008048B2,Karen Kane,Women,40,KarenKane40
285C595717332B49CFB72D1D48A5A962,Free People,Women,40,FreePeople40
219D0A315520CCBBB971BBA8F5D455FE,Candela,Women,40,Candela40
9AFBE998374CA7326D35D84180786096,Full Tilt,Women,40,FullTilt40
DAAD98225FEFFEE70936B5E3B88658C9,Full Tilt,Women,40,FullTilt40
0B229B5EA84CC5F79DCAF2984EFB7E45,2b by bebe,Women,40,2bbybebe40
C923D8F64E256DDE7C28BF1614D53602,2b by bebe,Women,40,2bbybebe40
4CC05B35C2F937C5BD9E7D41D3686FFF,VIP BOUTIQUE,Women,40,VIPBOUTIQUE40
3501672EBC68A5524629080E3EF60AEF,VIP BOUTIQUE,Women,40,VIPBOUTIQUE40
47267CA39F652C0DE27A4B27C5E11C40,VIP BOUTIQUE,Women,40,VIPBOUTIQUE40
64986D86A17424EEAC96B08A6D519059,VIP BOUTIQUE,Women,40,VIPBOUTIQUE40
348A38CD25ABEAB0E440F37510E9B1FA,VIP BOUTIQUE,Women,40,VIPBOUTIQUE40
162D18156ABE38A3B32851B72B1D44F5,Woman Within,Women,40,WomanWithin40
E3019767B1B23F82883C9850356B71D6,eVogues Apparel,Women,40,eVoguesApparel40
D26E5E36C1B0B620407EADABB6C0C5C2,Woodleigh,Women,40,Woodleigh40
D9437926CC8D785A7BDB8578FD85D8E3,Giada Forte,Women,40,GiadaForte40
AF0A59D77EDF6E178EC25CB090DF864B,My Michelle,Women,40,MyMichelle40
C54D2118D6A3A2B06F07E9EEB240D741,Carve Designs,Women,40,CarveDesigns40
AECAD42329922DFC97EEE948606E1F8E,Samanthas Style Shoppe,Women,40,SamanthasStyleShoppe40
29E11DC359BAD383E1243F730BDBE032,Solemio,Women,40,Solemio40
6213A8959A9A96589CA484DFD1E25053,Hey Viv !,Women,40,HeyViv!40
7A47F991E304FD013BA300505EB42FD7,Allen Allen,Women,40,AllenAllen40
3A0F19DF72FEF0495C54CED664735A7D,Ed Garments,Women,40,EdGarments40
B33128CB0089003DDFB5199E1B679652,FineBrandShop,Women,40,FineBrandShop40
7FCB0A2C0F0F41D9F4454AC2D8ED7AD6,FineBrandShop,Women,40,FineBrandShop40
14DA15DB887A4B50EFE5C1BC66537089,FineBrandShop,Women,40,FineBrandShop40
D82F9436247AA0049767B776DCEAB4ED,True Religion,Women,40,TrueReligion40
3472AB80B6DFF70C54758FD6DFC800C2,Kelly Nishimoto,Women,40,KellyNishimoto40
B36ED8A07E3CD80EE37138524690ECA1,TLB,Women,40,TLB40
0A2298A72858D90D5C4B4FEE954B6896,Orvis,Women,40,Orvis40
16F852A6D01B6065C8FF5CC11CAAE9C6,Jedzebel,Women,40,Jedzebel40
F77AD541B6B5BC48C47D814B95491FBD,LibbySue,Women,40,LibbySue40
1D0832C4969F6A4CC8E8A8FFFE083EFB,Woolrich,Women,40,Woolrich40
6C19E0A6DA12DC02239312F151072DDD,American Apparel,Women,40,AmericanApparel40
35D8F387D4934B6EE53CE5C9A1D8C1D7,Zobha,Women,40,Zobha40
837A7924B8C0AA866E41B2721F66135C,D.E.P.T.,Women,40,D.E.P.T.40
860B37E28EC7BA614F00F9246949561D,Allegra K,Women,40,AllegraK40
358C850B3836AE02B1D8B319D86D435F,Allegra K,Women,40,AllegraK40
F75DDDD1E79826A219CB0BEC217DC096,Allegra K,Women,40,AllegraK40
5735C3A7AA6FFCFE6AB123835584DB75,Allegra K,Women,40,AllegraK40
12FB63BA1566CB03484E1E5E290A73F4,Allegra K,Women,40,AllegraK40
FEEEF9BD04FAC1765263893621BB4811,Pendleton,Women,40,Pendleton40
1E9B64527E41C7360750AF533155AEBD,Pendleton,Women,40,Pendleton40
966AAD8981DCC75B5B8AB04427A833B2,Pendleton,Women,40,Pendleton40
E7D6E2E80F0955C01F3E043EE79ABBB6,Lilly Pulitzer,Women,40,LillyPulitzer40
FE2B952BD6B9030970B3866B328BD9C7,bebe,Women,40,bebe40
D04CB95BA2BEA9FD2F0DAA8945D70F11,Rafaella,Women,40,Rafaella40
E41990B122B864F164D2AB96E8322690,Hard Tail,Women,40,HardTail40
CF5FF72CA35F112B361DE3E312C088F4,Hollister,Women,40,Hollister40
FDDA6E957F1E5EE2F3B311FE4F145AE1,Hollister,Women,40,Hollister40
AE78510109D46B0A6EEF9820A4CA95D6,Hot Topic,Women,40,HotTopic40
9627C45DF543C816A3DDF2D8EA686A99,AGB,Women,40,AGB40
898AEF0932F6AAECDA27ABA8E9903991,AGB,Women,40,AGB40
630B7D8DD49A0BAB667498F287D68C16,VIP,Women,40,VIP40
0B6ACE9E8971CF36F1782AA982A708DB,Bobi,Women,40,Bobi40
5A5EAB21CA2A8FEF4AF5E35709ECCA15,MW22,Women,40,MW2240
DB9AD56C71619AEED9723314D1456037,Krazy,Women,40,Krazy40
52EDC4A5890ADC59CEC82CB60F8AF691,Patty,Women,40,Patty40
BDD8817990EF209F0FB6B049F2D2EA0C,Patty,Women,40,Patty40
F471223D1A1614B58A7DC45C9D01DF19,Patty,Women,40,Patty40
3083202A936B7D0EF8B680D7AE73FA1A,Patty,Women,40,Patty40
258E130476290221F597C56D351224B6,Patty,Women,40,Patty40
FB0650FF38F84D526883336FF5119DC0,Patty,Women,40,Patty40
97F081D3B1B352E9D1AAA2225DD6BB16,Patty,Women,40,Patty40
B0169350CD35566C47BA83C6EC1D6F82,Alki'i,Women,40,Alki'i40
CA793D8B79C1B6665CF109D6077A8277,Funfash,Women,40,Funfash40
1FD7B875D3473501D1B771EBE934CA59,Funfash,Women,40,Funfash40
C911241D00294E8BB714EEE2E83FA475,Funfash,Women,40,Funfash40
79F69230354B71206FB723C571CCE58B,Funfash,Women,40,Funfash40
D4A897919A124958E699170B2B1DC8F2,Heather,Women,40,Heather40
2ECD2BD94734E5DD392D8678BC64CDAB,Gabby Skye,Women,40,GabbySkye40
FA84632D742F2729DC32CE8CB5D49733,Gabby Skye,Women,40,GabbySkye40
5C151C2A9B76F9EF26D7E0F0D00C9A89,Gabby Skye,Women,40,GabbySkye40
2B323D6EB28422CEF49B266557DD31AD,Icebreaker,Women,40,Icebreaker40
56577889B3C1CD083B6D7B32D32F99D5,Soho Girls,Women,40,SohoGirls40
F24AD6F72D6CC4CB51464F2B29AB69D3,LnLClothing,Women,40,LnLClothing40
7DA18D0326A9F46A4817E19C805819AE,LnLClothing,Women,40,LnLClothing40
CDD0500DC0EF6682FA6EC6D2E6B577C4,Neon Buddha,Women,40,NeonBuddha40
B445E314138101EECC58503E98AA2B2D,Only Hearts,Women,40,OnlyHearts40
46D3F6029F6170EBCCB28945964D09BF,Alice & Trixie,Women,40,Alice&Trixie40
8B8388180314A337C9AA3C5AA8E2F37A,Halston Heritage,Women,40,HalstonHeritage40
F23D125DA1E29E34C552F448610FF25F,Vivienne Westwood,Women,40,VivienneWestwood40
F0EAF559F89CA17022783964EBE9CDFD,Hot from Hollywood,Women,40,HotfromHollywood40
79514E888B8F2ACACC68738D0CBB803E,Hot from Hollywood,Women,40,HotfromHollywood40
7A4BF9BA2BD774068AD50351FB898076,Hot from Hollywood,Women,40,HotfromHollywood40
A36B598ABB934E4528412E5A2127B931,Hot from Hollywood,Women,40,HotfromHollywood40
BA036D228858D76FB89189853A5503BD,Hot from Hollywood,Women,40,HotfromHollywood40
285A25C17F351708754CDB6D56F3962E,Hot from Hollywood,Women,40,HotfromHollywood40
1B9F38268C50805669FD8CAF8F3CC84A,Hot from Hollywood,Women,40,HotfromHollywood40
C203E4A1BDEF9372CB9864BFC9B511CC,Hot from Hollywood,Women,40,HotfromHollywood40
B67FB3360AE5597D85A005153451DD4E,Hot from Hollywood,Women,40,HotfromHollywood40
3DB11D259A9DB7FB8965BDF25EC850B9,Hot from Hollywood,Women,40,HotfromHollywood40
65B1E92C585FD4C2159D5F33B5030FF2,Hot from Hollywood,Women,40,HotfromHollywood40
621C090C3A61C6809130675A63897A0F,Hot from Hollywood,Women,40,HotfromHollywood40
3CC578F087EA520AEFAAF92C802C1A34,Hot from Hollywood,Women,40,HotfromHollywood40
56DB57B4DB0A6FCB7F9E0C0B504F6472,Plenty by Tracy Reese,Women,40,PlentybyTracyReese40
1F72E258FF730035F2A1FB6637F562C2,Roxy,Women,40,Roxy40
551CB238F4895024B98D1943B708DE7C,DKNYC,Women,40,DKNYC40
31C0B36AEF265D9221AF80872CEB62F9,Kensie,Women,40,Kensie40
98B17F068D5D9B7668E19FB8AE470841,Eliza J,Women,40,ElizaJ40
3EB414BF1C2A66A09C185D60553417B8,Eliza J,Women,40,ElizaJ40
687FD5C7E0142DFB2DA70E5083B3C6A7,Eliza J,Women,40,ElizaJ40
980A875FF6EF9C2D75E74307CBF5D205,Eliza J,Women,40,ElizaJ40
1305F6C705349316360C3CCFE7CFE847,Wrapper,Women,40,Wrapper40
C2C2A04512B35D13102459F8784F1A2D,Wrapper,Women,40,Wrapper40
1517C8664BE296F0D87D9E5FC54FDD60,Wrapper,Women,40,Wrapper40
4AEC1B3435C52ABBDF8334EA0E7141E0,Anne Klein,Women,40,AnneKlein40
AC45088DF2E8D3CD2D8FBAFCEB920878,Anne Klein,Women,40,AnneKlein40
E91068FFF3D7FA1594DFDF3B4308433A,Anne Klein,Women,40,AnneKlein40
1B318124E37AF6D74A03501474F44EA1,Anne Klein,Women,40,AnneKlein40
8A50BAE297807DA9E97722A0B3FD8F27,Miss Sixty,Women,40,MissSixty40
1EA97DE85EB634D580161C603422437F,Miss Sixty,Women,40,MissSixty40
21C5BBA1DD6AED9AB48C2B34C1A0ADDE,Kiyonna,Women,40,Kiyonna40
9A85C12A21B76392747906FC7B2AFF92,Kiyonna,Women,40,Kiyonna40
D3802B1DC0D80D8A3C8CCC6CCC068E7C,Kiyonna,Women,40,Kiyonna40
51F3EB940FD73A19119534C063967BFF,Kiyonna,Women,40,Kiyonna40
A18630AB1C3B9F14454CF70DC7114834,eloquii,Women,40,eloquii40
43A115CBD6F4788924537365BE3D6012,eloquii,Women,40,eloquii40
BD85282513DA4089C441926E1975898C,Suzi Chin,Women,40,SuziChin40
907EDB0AA6986220DBFFB79A788596EE,Suzi Chin,Women,40,SuziChin40
DEF7924E3199BE5E18060BB3E1D547A7,Ted Baker,Women,40,TedBaker40
62F91CE9B820A491EE78C108636DB089,Star Vixen,Women,40,StarVixen40
E250C59336B505ED411D455ABAA30B4D,Trina Turk,Women,40,TrinaTurk40
142C65E00F4F7CF2E6C4C996E34005DF,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
6754E06E46DFA419D5AFE3C9781CECAD,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
AAACCD2766EC67AECBE26459BB828D81,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
2E3D2C4F33A7A1F58BC6C81CACD21E9C,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
916D3891A243C10FEDE49F9C276F1A20,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
5DB60C98209913790E4FCCE4597EE37C,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
E366D105CFD734677897AACCF51E97A3,BCBGMAXAZRIA,Women,40,BCBGMAXAZRIA40
87F4D79E36D68C3031CCF6C55E9BBD39,Calvin Klein,Women,40,CalvinKlein40
1271A7029C9DF08643B631B02CF9E116,Calvin Klein,Women,40,CalvinKlein40
C1D0F19C3F827DAF0EDD3E69C3B195A9,Calvin Klein,Women,40,CalvinKlein40
B848EDAE25876384476F8970B8491160,Calvin Klein,Women,40,CalvinKlein40
B181EAA49F5924E16C772DCB718FCD0F,Calvin Klein,Women,40,CalvinKlein40
38ED162A0DBEF7B3FE0F628AA08B90E7,London Times,Women,40,LondonTimes40
FDBD31F2027F20378B1A80125FC862DB,London Times,Women,40,LondonTimes40
7221E5C8EC6B08EF6D3F9FF3CE6EB1D1,Jessica Howard,Women,40,JessicaHoward40
D87C68A56BC8EB803B44F25ABB627786,Jessica Howard,Women,40,JessicaHoward40
976ABF49974D4686F87192EFA0513AE0,Jessica Howard,Women,40,JessicaHoward40
D77E68596C15C53C2A33AD143739902D,Jessica Howard,Women,40,JessicaHoward40
398475C83B47075E8897A083E97EB9F0,Jessica Howard,Women,40,JessicaHoward40
DFA037A53E121ECC9E0926800C3E814E,Jessica Howard,Women,40,JessicaHoward40
DFBD282C18300FA0ECCCEEA6C5FAC41F,Jessica Howard,Women,40,JessicaHoward40
5D2C2CEE8AB0B9A36BD1ED7196BD6C4A,Jones New York,Women,40,JonesNewYork40
DFEB9598FBFB97CC6BBCC0AFF2C785D6,Jones New York,Women,40,JonesNewYork40
565767EB96D87D0D3AF8DFB332C2003F,Jones New York,Women,40,JonesNewYork40
460B491B917D4185ED1F5BE97229721A,Jones New York,Women,40,JonesNewYork40
0CD6A652ED1F7811192DB1F700C8F0E7,US Fairytailes,Women,40,USFairytailes40
20125FD9B2D43E340A35FB0278DA235D,US Fairytailes,Women,40,USFairytailes40
4FC848051E4459B8A6AFEB210C3664EC,US Fairytailes,Women,40,USFairytailes40
9B8F0779BADBAD3B46D6718EE95A68FF,US Fairytailes,Women,40,USFairytailes40
F9FE83F1EA3DD2108188FB7BF8AA5B3C,US Fairytailes,Women,40,USFairytailes40
BF5CD8B2509011B9502A72296EDC14A0,US Fairytailes,Women,40,USFairytailes40
6A8018B3A00B69C008601B8BECAE392B,MTC,Women,40,MTC40
59A3ADEA76FADCB6DD9E54C96FC155D1,National,Women,40,National40
ACF06CDD9C744F969958E1F085554C8B,Karen Kane,Women,40,KarenKane40
211A7A84D3D5CE4D80347DA11E0C85ED,Karen Kane,Women,40,KarenKane40
C4D2CE3F3EBB5393A77C33C0CD95DC93,Taillissime,Women,40,Taillissime40
2BF283C05B601F21364D052CA0EC798D,Jessica Simpson,Women,40,JessicaSimpson40
F2B93CE08763FDDF54BCB7BEB62A2C74,Jessica Simpson,Women,40,JessicaSimpson40
0F3C5D0C3666EEC8CD311BEC6D878915,Xfy,Women,40,Xfy40
9E406957D45FCB6C6F38C2ADA7BACE91,NI9NE,Women,40,NI9NE40
E2EACAFF46787BFEEFCAA24CF35264C7,Moonar,Women,40,Moonar40
606555CF42A6719782A952AA33CFA2CB,Moonar,Women,40,Moonar40
AFAB3E9707435D6B0888B566D7AD3FF8,NoeMie,Women,40,NoeMie40
9649DEC6196D730C5E024F204477D8D1,NoeMie,Women,40,NoeMie40
C12D1F7CC7C4B41A125B5752D1238B03,NoeMie,Women,40,NoeMie40
2EF248C04979D6B3A7B283EC3DC32CCA,2b by bebe,Women,40,2bbybebe40
CAB070D53BD0D200746FB852A922064A,2b by bebe,Women,40,2bbybebe40
A495EEBBFA243B79C5B9B224C482D0C2,VIP BOUTIQUE,Women,40,VIPBOUTIQUE40
685AC8CADC1BE5AC98DA9556BC1C8D9E,VIP BOUTIQUE,Women,40,VIPBOUTIQUE40
B58AC8403EB9CF17FAE1DCD16DF71FDE,Julian Taylor,Women,40,JulianTaylor40
F507783927F2EC2737BA40AFBD17EFB5,Julian Taylor,Women,40,JulianTaylor40
D5FF135377D39F1DE7372C95C74DD962,Design History,Women,40,DesignHistory40
5C80985BD40B8CE792F8C786BB23FE54,Fashion Victim,Women,40,FashionVictim40
E8D66338FAB3727E34A9179ED8804F64,Fashion Victim,Women,40,FashionVictim40
B98249B38337C5088BBC660D8F872D6A,eVogues Apparel,Women,40,eVoguesApparel40
42CD63CB189C30ED03E42CE2C069566C,eVogues Apparel,Women,40,eVoguesApparel40
72007983849F4FCB0AD565439834756B,eVogues Apparel,Women,40,eVoguesApparel40
DDCBE25988981920C872C1787382F04D,eVogues Apparel,Women,40,eVoguesApparel40
3FB04953D95A94367BB133F862402BCE,eVogues Apparel,Women,40,eVoguesApparel40
06EE4C5C93A9957C9B1BB3BD89E800C8,eVogues Apparel,Women,40,eVoguesApparel40
DC727151E5D55DDE1E950767CF861CA5,eVogues Apparel,Women,40,eVoguesApparel40
2E0ACA891F2A8AEDF265EDF533A6D9A8,French Connection,Women,40,FrenchConnection40
494C08F7A144D3CC4CFA661ED1244039,French Connection,Women,40,FrenchConnection40
F8F122D50EBA11C3AF5607575B277BC6,French Connection,Women,40,FrenchConnection40
20885C72CA35D75619D6A378EDEA9F76,Sourpuss Clothing,Women,40,SourpussClothing40
D7AAB42E6B85C49C0F1D3A115E939C74,Switchblade Stiletto,Women,40,SwitchbladeStiletto40
EE188463935A061DEE6DF8BF449CB882,Tart,Women,40,Tart40
A0443C8C8C3372D662E9173C18FAAA2C,Skelapparel,Women,40,Skelapparel40
240C945BB72980130446FC2B40FBB8E0,Samanthas Style Shoppe,Women,40,SamanthasStyleShoppe40
21CE689121E39821D07D04FAAB328370,Samanthas Style Shoppe,Women,40,SamanthasStyleShoppe40
7FA215C9EFEBB3811A7EF58409907899,Samanthas Style Shoppe,Women,40,SamanthasStyleShoppe40
D74CB35426F3D808325876F45B69DBF1,Aqua,Women,40,Aqua40
C922DE9E01CBA8A4684F6C3471130E4C,Parker,Women,40,Parker40
75DF63609809C7A2052FDFFE5C00A84E,Parker,Women,40,Parker40
73C03186765E199C116224B68ADC5FA0,Parker,Women,40,Parker40
0D441DE75945E5ACBC865406FC9A2559,Parker,Women,40,Parker40
A6ADE5AA93B826F8DE63C663E1159BF7,Argenti,Women,40,Argenti40
A91AF177D3016CA20E5FC949836A894A,Roamans,Women,40,Roamans40
9D949C3D8BAA0F9DF6F22C4661946A61,Tiana B,Women,40,TianaB40
943B5FD1EF60D3A4DB537AF4A4D0C802,Anna-Kaci,Women,40,Anna-Kaci40
6693A7AACB8A2E74C6F5FE91BC39864B,Anna-Kaci,Women,40,Anna-Kaci40
0AE1DD3954EE840075DE1395771B6C9C,Hey Viv !,Women,40,HeyViv!40
D8C9D05EC6E86D5BBAD7A2F88A1701D0,Hey Viv !,Women,40,HeyViv!40
5421E013565F7F1AFA0CFE8AD87A99AB,Lindy Bop,Women,40,LindyBop40
AB4F2B5FD96CA65349119909C1EADA2D,Lindy Bop,Women,40,LindyBop40
E1228BE46DE6A0234AC22DED31417BC7,Lindy Bop,Women,40,LindyBop40
71A8B2FFE0B594A5C1B3C28090384FD7,Pencey Standard,Women,40,PenceyStandard40
54FDA78AA8A09B4D77B5AAEC57B75028,Jax,Women,40,Jax40
99EF04EB612BAF0E86671A5109E22154,Jax,Women,40,Jax40
59DFA2DF42D9E3D41F5B02BFC32229DD,Jax,Women,40,Jax40
7F01C939761597F9B832694D4C381512,Jax,Women,40,Jax40
040A99F23E8960763E680041C601ACAB,Jax,Women,40,Jax40
2B7B82A7EC6DE40781FD6EF338B41892,Jax,Women,40,Jax40
2122C699D5E3D2FA6690771845BD7904,Jax,Women,40,Jax40
98CAC9D33AAD44BB31800130E8C50B5F,O'Neill,Women,40,O'Neill40
1340CCF24722F02BBC81B3822CE23D4C,O'Neill,Women,40,O'Neill40
50DD7100BCBD98C41B1179143A2325A4,BB Dakota,Women,40,BBDakota40
82B0639A82D0CC70B8F5830FD2B06868,Ever-Pretty,Women,40,Ever-Pretty40
0084AE4BC24C0795D1E6A4F58444D39B,Curve Appeal,Women,40,CurveAppeal40
43B52842663FA6E4100C72751D08DE6F,LOTUSTRADERS,Women,40,LOTUSTRADERS40
084A8A9AA8CCED9175BD07BC44998E75,LOTUSTRADERS,Women,40,LOTUSTRADERS40
CC3D69ED781B16BCE06687822AE56E6D,BCBGeneration,Women,40,BCBGeneration40
C90E274D55309DB944076AFB3FF9C391,BCBGeneration,Women,40,BCBGeneration40
DA4F21D00B1992E0B25F463B722DCC6A,BCBGeneration,Women,40,BCBGeneration40
A4D92E2CD541FCA87E4620ABA658316D,Rebecca Taylor,Women,40,RebeccaTaylor40
4E477793DF9BDDE030226DCD3A262A4A,Rebecca Taylor,Women,40,RebeccaTaylor40
63A7769EFBCC83107E5E385CCC6429DE,American Apparel,Women,40,AmericanApparel40
CF1CF43CBA274AE7F413E864682B80F8,American Apparel,Women,40,AmericanApparel40
582967E09F1B30CA2539968DA0A174FA,American Apparel,Women,40,AmericanApparel40
AC73001B1D44F4925449CE09D9F5D5CA,Allegra K,Women,40,AllegraK40
C819904DDE95535C60452B16C1C494F6,Allegra K,Women,40,AllegraK40
B7EE0D0D4D5EF995AAE0FC691E6D840D,Allegra K,Women,40,AllegraK40
165A59F7CF3B5C4396BA65953D679F17,Allegra K,Women,40,AllegraK40
9B9B05072DD20D1CC3E54607B84C889B,Allegra K,Women,40,AllegraK40
6E16656A6EE1DE7232164767CCFA7920,Allegra K,Women,40,AllegraK40
F6D9E459B9FBF6DD26C4F7D621ADEC1D,Allegra K,Women,40,AllegraK40
3D324C2883882B15FA8FBE8F025A3A99,Allegra K,Women,40,AllegraK40
86A1793F65AEEF4AEEF4B479FC9B2BCA,Allegra K,Women,40,AllegraK40
966B6DFB6B0819CC10644BEA3115CF20,Allegra K,Women,40,AllegraK40
73231E53EEEF362C814C8522F5257286,Allegra K,Women,40,AllegraK40
2668A7105966CAE6E23901495176B8F9,Allegra K,Women,40,AllegraK40
DA6EA77475918A3D83C7E49223D453CC,Allegra K,Women,40,AllegraK40
ACF922154627F6788918F03C42B123CD,Allegra K,Women,40,AllegraK40
ABA18772FC70C8CBF79A79F413EF102B,Allegra K,Women,40,AllegraK40
9D068C869FD3E03FC606EC297FCD00BE,Allegra K,Women,40,AllegraK40
63CE12DCF1EDE17589BEFD56BB5281A5,Allegra K,Women,40,AllegraK40
B4AFFA4F6B27DF047D63D66FE4AC5600,Allegra K,Women,40,AllegraK40
7BA6D33C373FEA56B7258003B16C68E5,Allegra K,Women,40,AllegraK40
40DBA662FAE60CD3BCCEAA76A82D2873,Allegra K,Women,40,AllegraK40
BCA382C81484983F2D437F97D1E141F3,Allegra K,Women,40,AllegraK40
CCC81A97C1535F9A631B9DB584A264E4,Allegra K,Women,40,AllegraK40
CC58F7ABF0B0CF2D5AC95AB60E4F14E9,Allegra K,Women,40,AllegraK40
DF42E2244C97A0D80D565AE8176D3351,Allegra K,Women,40,AllegraK40
4837BA5CD49C7F03CAAA423049E66DAF,Allegra K,Women,40,AllegraK40
B085C4FA543AFE32970749F5E2BCDC6A,Allegra K,Women,40,AllegraK40
86C51678350F656DCC7F490A43946EE5,Allegra K,Women,40,AllegraK40
7F5FC754C7AF0A6370C9BF91314E79F4,Allegra K,Women,40,AllegraK40
5901FE6483310C89C35B54455F2A5557,Allegra K,Women,40,AllegraK40
9CF742E94F29F454AC42FF68F37D5CC4,Maud Sylvina,Women,40,MaudSylvina40
7A98AF17E63A0AC09CE2E96D03992FBC,PinkClubwear,Women,40,PinkClubwear40
532B7CBE070A3579F424988A040752F2,KAMALIKULTURE,Women,40,KAMALIKULTURE40
77EE3BC58CE560B86C2B59363281E914,KAMALIKULTURE,Women,40,KAMALIKULTURE40
69386F6BB1DFED68692A24C8686939B9,KAMALIKULTURE,Women,40,KAMALIKULTURE40
31CA0CA71184BBDB3DE7B20A51E88E90,KAMALIKULTURE,Women,40,KAMALIKULTURE40
07211688A0869D995947A8FB11B215D6,KAMALIKULTURE,Women,40,KAMALIKULTURE40
671D8D05D795091118B1344F715307C4,Lilly Pulitzer,Women,40,LillyPulitzer40
DAB49080D80C724AAD5EBF158D63DF41,INC International Concepts,Women,40,INCInternationalConcepts40
C9F06BC7B46D0247A91C8FC665C13D0E,bebe,Women,40,bebe40
2C620A8C232F32AA9E7DCBC90102B253,bebe,Women,40,bebe40
CAA202034F268232C26FAC9435F54E15,TopTie,Women,40,TopTie40
B607BA543AD05417B8507EE86C54FCB7,TopTie,Women,40,TopTie40
8ED36A8485E30937B99C0D247E9C3832,Nine West,Women,40,NineWest40
E25CFA90F04351958216F97E3EFDABE9,maxandcleo,Women,40,maxandcleo40
2A3D6D6CC4B5E77238C1FC1BB6CDD681,maxandcleo,Women,40,maxandcleo40
1CD73BE1E256A7405516501E94E892AC,maxandcleo,Women,40,maxandcleo40
7D2BE41B1BDE6FF8FE45150C37488EBB,Tiger Milly,Women,40,TigerMilly40
DC0C398086FEE58F9D64E1E47AA4E586,Tiger Milly,Women,40,TigerMilly40
37E7897F62E8D91B1CE60515829CA282,Adrianna Papell,Women,40,AdriannaPapell40
86B20716FBD5B253D27CEC43127089BC,Adrianna Papell,Women,40,AdriannaPapell40
CBFE5681369338A48E2D1B63998099D6,Adrianna Papell,Women,40,AdriannaPapell40
CD755A6C6B699F3262BCC2AA46AB507E,Nollia,Women,40,Nollia40
193510E35BF81956996AA49093954075,Nollia,Women,40,Nollia40
E769E03A9D329B2E864B4BF4FF54FF39,Velvet,Women,40,Velvet40
94F192DEE566B018E0ACF31E1F99A2D9,Ahaarya,Women,40,Ahaarya40
FA3060EDB66E6FF4507886F9912E1AB9,Ahaarya,Women,40,Ahaarya40
